Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Genotype],Comment [Genotype Gene Identifier 1],Comment [Genotype Gene Identifier 2],Comment [Genotype Gene Symbol 1],Comment [Genotype Gene Symbol 2],Comment [Genotype Allele Identifier 1],Comment [Genotype Allele Identifier 2],Comment [Genotype Allele Symbol 1],Comment [Genotype Allele Symbol 2],Characteristics [Stock],Characteristics [Strain],Characteristics [Developmental Stage],Term Source 2 REF,Term Source 2 Accession,Comment [Developmental Stage - Substage],Assay Name,Experimental Condition [Treatment],Experimental Condition [Targeted Protein 1],Experimental Condition [Targeted Protein 2],Experimental Condition [Targeted Protein 3],Comment [Targeted Protein Gene Identifier 1],Comment [Targeted Protein Gene Identifier 2],Comment [Targeted Protein Gene Identifier 3],Comment [Targeted Protein Gene Symbol 1],Comment [Targeted Protein Gene Symbol 2],Comment [Targeted Protein Gene Symbol 3],Experimental Condition [Targeted Transcript 1],Experimental Condition [Targeted Transcript 2],Experimental Condition [Targeted Transcript 3],Experimental Condition [Targeted Transcript 4],Comment [Targeted Transcript Gene Identifier 1],Comment [Targeted Transcript Gene Identifier 2],Comment [Targeted Transcript Gene Identifier 3],Comment [Targeted Transcript Gene Identifier 4],Comment [Targered Transcript Gene Symbol 1],Comment [Targered Transcript Gene Symbol 2],Comment [Targered Transcript Gene Symbol 3],Comment [Targered Transcript Gene Symbol 4],Source Name,Image File,Comment [Image File Path],Comment [Image File Type],Channels
"32 - caudal maternal and zygotic mutant - wingless, huckebein, string and tailless HCR",7c_32_cadmz_wglacZ488-hkb546-stg594-tll647_035.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,7,EFO,EFO_0005859,7,32_7c,HCR,,,,,,,,,,wingless,huckebein,string,tailless,FBgn0284084,FBgn0261434,FBgn0003525,FBgn0003720,wg,hkb,stg,tll,32,7c_32_cadmz_wglacZ488-hkb546-stg594-tll647_035.tif,32_cadmz_wglacZ488-hkb546-stg594-tll647/stacks/7c_32_cadmz_wglacZ488-hkb546-stg594-tll647_035.tif,"rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), hkb HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), tll HCR probe (Alexa Fluor 647)"
"32 - caudal maternal and zygotic mutant - wingless, huckebein, string and tailless HCR",8-1a_32_cadmz_wglacZ488-hkb546-stg594-tll647_034.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,8,EFO,EFO_0005859,08-Jan,32_8-1a,HCR,,,,,,,,,,wingless,huckebein,string,tailless,FBgn0284084,FBgn0261434,FBgn0003525,FBgn0003720,wg,hkb,stg,tll,32,8-1a_32_cadmz_wglacZ488-hkb546-stg594-tll647_034.tif,32_cadmz_wglacZ488-hkb546-stg594-tll647/stacks/8-1a_32_cadmz_wglacZ488-hkb546-stg594-tll647_034.tif,"rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), hkb HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), tll HCR probe (Alexa Fluor 647)"
"32 - caudal maternal and zygotic mutant - wingless, huckebein, string and tailless HCR",8-1b_32_cadmz_wglacZ488-hkb546-stg594-tll647_011.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,8,EFO,EFO_0005859,08-Jan,32_8-1b,HCR,,,,,,,,,,wingless,huckebein,string,tailless,FBgn0284084,FBgn0261434,FBgn0003525,FBgn0003720,wg,hkb,stg,tll,32,8-1b_32_cadmz_wglacZ488-hkb546-stg594-tll647_011.tif,32_cadmz_wglacZ488-hkb546-stg594-tll647/stacks/8-1b_32_cadmz_wglacZ488-hkb546-stg594-tll647_011.tif,"rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), hkb HCR probe (Alexa Fluor 546), stg HCR probe (Alexa Fluor 594), tll HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",4-4a_33_cadmz_wglacZ488-opa546-cad594-D647_018_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,4,EFO,EFO_0005859,04-Apr,33_4-4a,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,4-4a_33_cadmz_wglacZ488-opa546-cad594-D647_018_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/4-4a_33_cadmz_wglacZ488-opa546-cad594-D647_018_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",4-4b_33_cadmz_wglacZ488-opa546-cad594-D647_021_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,4,EFO,EFO_0005859,04-Apr,33_4-4b,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,4-4b_33_cadmz_wglacZ488-opa546-cad594-D647_021_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/4-4b_33_cadmz_wglacZ488-opa546-cad594-D647_021_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-1a_33_cadmz_wglacZ488-opa546-cad594-D647_004_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Jan,33_5-1a,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-1a_33_cadmz_wglacZ488-opa546-cad594-D647_004_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/5-1a_33_cadmz_wglacZ488-opa546-cad594-D647_004_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-1b_33_cadmz_wglacZ488-opa546-cad594-D647_023_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Jan,33_5-1b,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-1b_33_cadmz_wglacZ488-opa546-cad594-D647_023_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/5-1b_33_cadmz_wglacZ488-opa546-cad594-D647_023_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-1c_33_cadmz_wglacZ488-opa546-cad594-D647_020_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Jan,33_5-1c,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-1c_33_cadmz_wglacZ488-opa546-cad594-D647_020_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/5-1c_33_cadmz_wglacZ488-opa546-cad594-D647_020_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-2a_33_cadmz_wglacZ488-opa546-cad594-D647_016_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Feb,33_5-2a,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-2a_33_cadmz_wglacZ488-opa546-cad594-D647_016_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/5-2a_33_cadmz_wglacZ488-opa546-cad594-D647_016_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-2b_33_cadmz_wglacZ488-opa546-cad594-D647_005_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Feb,33_5-2b,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-2b_33_cadmz_wglacZ488-opa546-cad594-D647_005_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/5-2b_33_cadmz_wglacZ488-opa546-cad594-D647_005_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-3a_33_cadmz_wglacZ488-opa546-cad594-D647_003_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Mar,33_5-3a,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-3a_33_cadmz_wglacZ488-opa546-cad594-D647_003_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/5-3a_33_cadmz_wglacZ488-opa546-cad594-D647_003_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-4a_33_cadmz_wglacZ488-opa546-cad594-D647_009_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Apr,33_5-4a,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-4a_33_cadmz_wglacZ488-opa546-cad594-D647_009_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/5-4a_33_cadmz_wglacZ488-opa546-cad594-D647_009_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-4b_33_cadmz_wglacZ488-opa546-cad594-D647_013_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Apr,33_5-4b,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-4b_33_cadmz_wglacZ488-opa546-cad594-D647_013_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/5-4b_33_cadmz_wglacZ488-opa546-cad594-D647_013_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-5a_33_cadmz_wglacZ488-opa546-cad594-D647_006_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-May,33_5-5a,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-5a_33_cadmz_wglacZ488-opa546-cad594-D647_006_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/5-5a_33_cadmz_wglacZ488-opa546-cad594-D647_006_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-5b_33_cadmz_wglacZ488-opa546-cad594-D647_015_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-May,33_5-5b,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-5b_33_cadmz_wglacZ488-opa546-cad594-D647_015_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/5-5b_33_cadmz_wglacZ488-opa546-cad594-D647_015_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-5c_33_cadmz_wglacZ488-opa546-cad594-D647_008_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-May,33_5-5c,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-5c_33_cadmz_wglacZ488-opa546-cad594-D647_008_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/5-5c_33_cadmz_wglacZ488-opa546-cad594-D647_008_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",6a_33_cadmz_wglacZ488-opa546-cad594-D647_022_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,6,EFO,EFO_0005859,6,33_6a,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,6a_33_cadmz_wglacZ488-opa546-cad594-D647_022_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/6a_33_cadmz_wglacZ488-opa546-cad594-D647_022_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",8-2a_33_cadmz_wglacZ488-opa546-cad594-D647_007_mp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,8,EFO,EFO_0005859,08-Feb,33_8-2a,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,8-2a_33_cadmz_wglacZ488-opa546-cad594-D647_007_mp.tif,33_cadmz_wglacZ488-opa546-cad594-D647/mps/8-2a_33_cadmz_wglacZ488-opa546-cad594-D647_007_mp.tif,"maximum projection of rotated, masked and cropped image stack","DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",4-4a_33_cadmz_wglacZ488-opa546-cad594-D647_018_overlay.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,4,EFO,EFO_0005859,04-Apr,33_4-4a,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,4-4a_33_cadmz_wglacZ488-opa546-cad594-D647_018_overlay.tif,33_cadmz_wglacZ488-opa546-cad594-D647/overlays/4-4a_33_cadmz_wglacZ488-opa546-cad594-D647_018_overlay.tif,embryo mask overlaid on maximum projection of DAPI channel from raw stack,"DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",4-4b_33_cadmz_wglacZ488-opa546-cad594-D647_021_overlay.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,4,EFO,EFO_0005859,04-Apr,33_4-4b,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,4-4b_33_cadmz_wglacZ488-opa546-cad594-D647_021_overlay.tif,33_cadmz_wglacZ488-opa546-cad594-D647/overlays/4-4b_33_cadmz_wglacZ488-opa546-cad594-D647_021_overlay.tif,embryo mask overlaid on maximum projection of DAPI channel from raw stack,"DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-1a_33_cadmz_wglacZ488-opa546-cad594-D647_004_overlay.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Jan,33_5-1a,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-1a_33_cadmz_wglacZ488-opa546-cad594-D647_004_overlay.tif,33_cadmz_wglacZ488-opa546-cad594-D647/overlays/5-1a_33_cadmz_wglacZ488-opa546-cad594-D647_004_overlay.tif,embryo mask overlaid on maximum projection of DAPI channel from raw stack,"DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-1b_33_cadmz_wglacZ488-opa546-cad594-D647_023_overlay.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Jan,33_5-1b,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-1b_33_cadmz_wglacZ488-opa546-cad594-D647_023_overlay.tif,33_cadmz_wglacZ488-opa546-cad594-D647/overlays/5-1b_33_cadmz_wglacZ488-opa546-cad594-D647_023_overlay.tif,embryo mask overlaid on maximum projection of DAPI channel from raw stack,"DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-1c_33_cadmz_wglacZ488-opa546-cad594-D647_020_overlay.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Jan,33_5-1c,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-1c_33_cadmz_wglacZ488-opa546-cad594-D647_020_overlay.tif,33_cadmz_wglacZ488-opa546-cad594-D647/overlays/5-1c_33_cadmz_wglacZ488-opa546-cad594-D647_020_overlay.tif,embryo mask overlaid on maximum projection of DAPI channel from raw stack,"DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-2a_33_cadmz_wglacZ488-opa546-cad594-D647_016_overlay.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Feb,33_5-2a,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-2a_33_cadmz_wglacZ488-opa546-cad594-D647_016_overlay.tif,33_cadmz_wglacZ488-opa546-cad594-D647/overlays/5-2a_33_cadmz_wglacZ488-opa546-cad594-D647_016_overlay.tif,embryo mask overlaid on maximum projection of DAPI channel from raw stack,"DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-2b_33_cadmz_wglacZ488-opa546-cad594-D647_005_overlay.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Feb,33_5-2b,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-2b_33_cadmz_wglacZ488-opa546-cad594-D647_005_overlay.tif,33_cadmz_wglacZ488-opa546-cad594-D647/overlays/5-2b_33_cadmz_wglacZ488-opa546-cad594-D647_005_overlay.tif,embryo mask overlaid on maximum projection of DAPI channel from raw stack,"DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-3a_33_cadmz_wglacZ488-opa546-cad594-D647_003_overlay.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Mar,33_5-3a,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-3a_33_cadmz_wglacZ488-opa546-cad594-D647_003_overlay.tif,33_cadmz_wglacZ488-opa546-cad594-D647/overlays/5-3a_33_cadmz_wglacZ488-opa546-cad594-D647_003_overlay.tif,embryo mask overlaid on maximum projection of DAPI channel from raw stack,"DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
"33 - caudal maternal and zygotic mutant - wingless, odd-paired, caudal and Dichaete HCR",5-4a_33_cadmz_wglacZ488-opa546-cad594-D647_009_overlay.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,caudal maternal and zygotic mutant,FBgn0000251,,cad[m-z-],,FBal0001530,FBal0001531,cad[2],cad[3],,,5,EFO,EFO_0005859,05-Apr,33_5-4a,HCR,,,,,,,,,,wingless,odd-paired,caudal,Dichaete,FBgn0284084,FBgn0003002,FBgn0000251,FBgn0000411,wg,opa,cad,D,33,5-4a_33_cadmz_wglacZ488-opa546-cad594-D647_009_overlay.tif,33_cadmz_wglacZ488-opa546-cad594-D647/overlays/5-4a_33_cadmz_wglacZ488-opa546-cad594-D647_009_overlay.tif,embryo mask overlaid on maximum projection of DAPI channel from raw stack,"DAPI stain, wg and lacZ HCR probes (Alexa Fluor 488), opa HCR probe (Alexa Fluor 546), cad HCR probe (Alexa Fluor 594), D HCR probe (Alexa Fluor 647)"
